origem,destino,cluster,tipoDeFrete,perfil,custo,volumeMinimo,forcarUso,desconsiderarCustoFrete,debitoIcmsOrigem,creditoIcmsDestino
CD_6,Cliente_132,GENERICO,Outbound,Rodoviario,0.73,0.0,3,False,False,False
CD_6,Cliente_133,GENERICO,Outbound,Rodoviario,0.69,0.0,3,False,False,False
CD_6,Cliente_134,GENERICO,Outbound,Rodoviario,0.69,0.0,3,False,False,False
CD_6,Cliente_135,GENERICO,Outbound,Rodoviario,0.69,0.0,3,False,False,False
CD_6,Cliente_136,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_6,Cliente_137,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_6,Cliente_138,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_6,Cliente_139,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_6,Cliente_140,GENERICO,Outbound,Rodoviario,0.36,0.0,3,False,False,False
CD_6,Cliente_141,GENERICO,Outbound,Rodoviario,0.36,0.0,3,False,False,False
CD_6,Cliente_142,GENERICO,Outbound,Rodoviario,0.36,0.0,3,False,False,False
CD_6,Cliente_143,GENERICO,Outbound,Rodoviario,2.04,0.0,3,False,False,False
CD_6,Cliente_144,GENERICO,Outbound,Rodoviario,2.04,0.0,3,False,False,False
CD_6,Cliente_145,GENERICO,Outbound,Rodoviario,2.04,0.0,3,False,False,False
CD_6,Cliente_146,GENERICO,Outbound,Rodoviario,2.04,0.0,3,False,False,False
CD_6,Cliente_147,GENERICO,Outbound,Rodoviario,0.48,0.0,3,False,False,False
CD_6,Cliente_148,GENERICO,Outbound,Rodoviario,0.6,0.0,3,False,False,False
CD_6,Cliente_149,GENERICO,Outbound,Rodoviario,0.48,0.0,3,False,False,False
CD_6,Cliente_150,GENERICO,Outbound,Rodoviario,0.48,0.0,3,False,False,False
CD_6,Cliente_151,GENERICO,Outbound,Rodoviario,0.48,0.0,3,False,False,False
CD_6,Cliente_152,GENERICO,Outbound,Rodoviario,0.48,0.0,3,False,False,False
CD_6,Cliente_153,GENERICO,Outbound,Rodoviario,0.6,0.0,3,False,False,False
CD_6,Cliente_154,GENERICO,Outbound,Rodoviario,0.6,0.0,3,False,False,False
CD_6,Cliente_155,GENERICO,Outbound,Rodoviario,0.6,0.0,3,False,False,False
CD_6,Cliente_156,GENERICO,Outbound,Rodoviario,1.7,0.0,3,False,False,False
CD_6,Cliente_157,GENERICO,Outbound,Rodoviario,1.7,0.0,3,False,False,False
CD_6,Cliente_158,GENERICO,Outbound,Rodoviario,1.7,0.0,3,False,False,False
CD_6,Cliente_159,GENERICO,Outbound,Rodoviario,1.7,0.0,3,False,False,False
CD_6,Cliente_160,GENERICO,Outbound,Rodoviario,1.9,0.0,3,False,False,False
CD_6,Cliente_161,GENERICO,Outbound,Rodoviario,1.9,0.0,3,False,False,False
CD_6,Cliente_162,GENERICO,Outbound,Rodoviario,1.9,0.0,3,False,False,False
CD_9,Cliente_1,GENERICO,Outbound,Rodoviario,3.12,0.0,3,False,False,False
CD_9,Cliente_2,GENERICO,Outbound,Rodoviario,3.12,0.0,3,False,False,False
CD_9,Cliente_3,GENERICO,Outbound,Rodoviario,3.12,0.0,3,False,False,False
CD_9,Cliente_4,GENERICO,Outbound,Rodoviario,2.6,0.0,3,False,False,False
CD_9,Cliente_5,GENERICO,Outbound,Rodoviario,2.6,0.0,3,False,False,False
CD_9,Cliente_6,GENERICO,Outbound,Rodoviario,2.6,0.0,3,False,False,False
CD_9,Cliente_7,GENERICO,Outbound,Rodoviario,2.6,0.0,3,False,False,False
CD_9,Cliente_8,GENERICO,Outbound,Rodoviario,2.57,0.0,3,False,False,False
CD_9,Cliente_9,GENERICO,Outbound,Rodoviario,2.57,0.0,3,False,False,False
CD_9,Cliente_10,GENERICO,Outbound,Rodoviario,3.33,0.0,3,False,False,False
CD_9,Cliente_11,GENERICO,Outbound,Rodoviario,3.33,0.0,3,False,False,False
CD_9,Cliente_12,GENERICO,Outbound,Rodoviario,3.33,0.0,3,False,False,False
CD_9,Cliente_13,GENERICO,Outbound,Rodoviario,3.33,0.0,3,False,False,False
CD_9,Cliente_14,GENERICO,Outbound,Rodoviario,3.2,0.0,3,False,False,False
CD_9,Cliente_15,GENERICO,Outbound,Rodoviario,3.19,0.0,3,False,False,False
CD_9,Cliente_16,GENERICO,Outbound,Rodoviario,3.19,0.0,3,False,False,False
CD_9,Cliente_17,GENERICO,Outbound,Rodoviario,2.33,0.0,3,False,False,False
CD_9,Cliente_18,GENERICO,Outbound,Rodoviario,2.23,0.0,3,False,False,False
CD_9,Cliente_19,GENERICO,Outbound,Rodoviario,2.33,0.0,3,False,False,False
CD_9,Cliente_20,GENERICO,Outbound,Rodoviario,2.33,0.0,3,False,False,False
CD_9,Cliente_21,GENERICO,Outbound,Rodoviario,2.33,0.0,3,False,False,False
CD_9,Cliente_22,GENERICO,Outbound,Rodoviario,2.23,0.0,3,False,False,False
CD_9,Cliente_23,GENERICO,Outbound,Rodoviario,2.23,0.0,3,False,False,False
CD_9,Cliente_24,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_25,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_26,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_27,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_28,GENERICO,Outbound,Rodoviario,2.8,0.0,3,False,False,False
CD_9,Cliente_29,GENERICO,Outbound,Rodoviario,2.8,0.0,3,False,False,False
CD_9,Cliente_30,GENERICO,Outbound,Rodoviario,2.8,0.0,3,False,False,False
CD_9,Cliente_31,GENERICO,Outbound,Rodoviario,1.75,0.0,3,False,False,False
CD_9,Cliente_32,GENERICO,Outbound,Rodoviario,1.75,0.0,3,False,False,False
CD_9,Cliente_33,GENERICO,Outbound,Rodoviario,1.75,0.0,3,False,False,False
CD_9,Cliente_34,GENERICO,Outbound,Rodoviario,1.75,0.0,3,False,False,False
CD_9,Cliente_35,GENERICO,Outbound,Rodoviario,1.75,0.0,3,False,False,False
CD_9,Cliente_36,GENERICO,Outbound,Rodoviario,1.73,0.0,3,False,False,False
CD_9,Cliente_37,GENERICO,Outbound,Rodoviario,1.78,0.0,3,False,False,False
CD_9,Cliente_38,GENERICO,Outbound,Rodoviario,1.73,0.0,3,False,False,False
CD_9,Cliente_39,GENERICO,Outbound,Rodoviario,1.73,0.0,3,False,False,False
CD_9,Cliente_40,GENERICO,Outbound,Rodoviario,1.73,0.0,3,False,False,False
CD_9,Cliente_41,GENERICO,Outbound,Rodoviario,1.78,0.0,3,False,False,False
CD_9,Cliente_42,GENERICO,Outbound,Rodoviario,1.78,0.0,3,False,False,False
CD_9,Cliente_43,GENERICO,Outbound,Rodoviario,1.78,0.0,3,False,False,False
CD_9,Cliente_44,GENERICO,Outbound,Rodoviario,1.71,0.0,3,False,False,False
CD_9,Cliente_45,GENERICO,Outbound,Rodoviario,1.71,0.0,3,False,False,False
CD_9,Cliente_46,GENERICO,Outbound,Rodoviario,1.71,0.0,3,False,False,False
CD_9,Cliente_47,GENERICO,Outbound,Rodoviario,1.71,0.0,3,False,False,False
CD_9,Cliente_48,GENERICO,Outbound,Rodoviario,1.8,0.0,3,False,False,False
CD_9,Cliente_49,GENERICO,Outbound,Rodoviario,1.8,0.0,3,False,False,False
CD_9,Cliente_50,GENERICO,Outbound,Rodoviario,1.8,0.0,3,False,False,False
CD_9,Cliente_51,GENERICO,Outbound,Rodoviario,2.92,0.0,3,False,False,False
CD_9,Cliente_52,GENERICO,Outbound,Rodoviario,2.92,0.0,3,False,False,False
CD_9,Cliente_53,GENERICO,Outbound,Rodoviario,2.92,0.0,3,False,False,False
CD_9,Cliente_54,GENERICO,Outbound,Rodoviario,2.92,0.0,3,False,False,False
CD_9,Cliente_55,GENERICO,Outbound,Rodoviario,2.63,0.0,3,False,False,False
CD_9,Cliente_56,GENERICO,Outbound,Rodoviario,2.63,0.0,3,False,False,False
CD_9,Cliente_57,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_58,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_59,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_60,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_61,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_62,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_63,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_64,GENERICO,Outbound,Rodoviario,1.48,0.0,3,False,False,False
CD_9,Cliente_65,GENERICO,Outbound,Rodoviario,1.51,0.0,3,False,False,False
CD_9,Cliente_66,GENERICO,Outbound,Rodoviario,1.51,0.0,3,False,False,False
CD_9,Cliente_67,GENERICO,Outbound,Rodoviario,1.51,0.0,3,False,False,False
CD_9,Cliente_68,GENERICO,Outbound,Rodoviario,1.51,0.0,3,False,False,False
CD_9,Cliente_69,GENERICO,Outbound,Rodoviario,1.43,0.0,3,False,False,False
CD_9,Cliente_70,GENERICO,Outbound,Rodoviario,1.43,0.0,3,False,False,False
CD_9,Cliente_71,GENERICO,Outbound,Rodoviario,1.43,0.0,3,False,False,False
CD_9,Cliente_72,GENERICO,Outbound,Rodoviario,1.97,0.0,3,False,False,False
CD_9,Cliente_73,GENERICO,Outbound,Rodoviario,1.97,0.0,3,False,False,False
CD_9,Cliente_74,GENERICO,Outbound,Rodoviario,1.97,0.0,3,False,False,False
CD_9,Cliente_75,GENERICO,Outbound,Rodoviario,1.97,0.0,3,False,False,False
CD_9,Cliente_76,GENERICO,Outbound,Rodoviario,2.09,0.0,3,False,False,False
CD_9,Cliente_77,GENERICO,Outbound,Rodoviario,2.09,0.0,3,False,False,False
CD_9,Cliente_78,GENERICO,Outbound,Rodoviario,2.09,0.0,3,False,False,False
CD_9,Cliente_79,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_80,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_81,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_82,GENERICO,Outbound,Rodoviario,2.9,0.0,3,False,False,False
CD_9,Cliente_83,GENERICO,Outbound,Rodoviario,3.01,0.0,3,False,False,False
CD_9,Cliente_84,GENERICO,Outbound,Rodoviario,3.01,0.0,3,False,False,False
CD_9,Cliente_85,GENERICO,Outbound,Rodoviario,2.79,0.0,3,False,False,False
CD_9,Cliente_86,GENERICO,Outbound,Rodoviario,2.79,0.0,3,False,False,False
CD_9,Cliente_87,GENERICO,Outbound,Rodoviario,2.79,0.0,3,False,False,False
CD_9,Cliente_88,GENERICO,Outbound,Rodoviario,2.79,0.0,3,False,False,False
CD_9,Cliente_89,GENERICO,Outbound,Rodoviario,2.78,0.0,3,False,False,False
CD_9,Cliente_90,GENERICO,Outbound,Rodoviario,2.78,0.0,3,False,False,False
CD_9,Cliente_91,GENERICO,Outbound,Rodoviario,2.78,0.0,3,False,False,False
CD_9,Cliente_92,GENERICO,Outbound,Rodoviario,2.78,0.0,3,False,False,False
CD_9,Cliente_93,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_9,Cliente_94,GENERICO,Outbound,Rodoviario,2.78,0.0,3,False,False,False
CD_9,Cliente_95,GENERICO,Outbound,Rodoviario,2.78,0.0,3,False,False,False
CD_9,Cliente_96,GENERICO,Outbound,Rodoviario,2.78,0.0,3,False,False,False
CD_9,Cliente_97,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_9,Cliente_98,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_9,Cliente_99,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_9,Cliente_100,GENERICO,Outbound,Rodoviario,2.74,0.0,3,False,False,False
CD_9,Cliente_101,GENERICO,Outbound,Rodoviario,2.74,0.0,3,False,False,False
CD_9,Cliente_102,GENERICO,Outbound,Rodoviario,2.74,0.0,3,False,False,False
CD_9,Cliente_103,GENERICO,Outbound,Rodoviario,2.81,0.0,3,False,False,False
CD_9,Cliente_104,GENERICO,Outbound,Rodoviario,0.77,0.0,3,False,False,False
CD_9,Cliente_105,GENERICO,Outbound,Rodoviario,0.77,0.0,3,False,False,False
CD_9,Cliente_106,GENERICO,Outbound,Rodoviario,0.77,0.0,3,False,False,False
CD_9,Cliente_107,GENERICO,Outbound,Rodoviario,0.77,0.0,3,False,False,False
CD_9,Cliente_108,GENERICO,Outbound,Rodoviario,1.02,0.0,3,False,False,False
CD_9,Cliente_109,GENERICO,Outbound,Rodoviario,1.02,0.0,3,False,False,False
CD_9,Cliente_110,GENERICO,Outbound,Rodoviario,1.02,0.0,3,False,False,False
CD_9,Cliente_111,GENERICO,Outbound,Rodoviario,1.39,0.0,3,False,False,False
CD_9,Cliente_112,GENERICO,Outbound,Rodoviario,1.39,0.0,3,False,False,False
CD_9,Cliente_113,GENERICO,Outbound,Rodoviario,1.39,0.0,3,False,False,False
CD_9,Cliente_114,GENERICO,Outbound,Rodoviario,1.39,0.0,3,False,False,False
CD_9,Cliente_115,GENERICO,Outbound,Rodoviario,1.47,0.0,3,False,False,False
CD_9,Cliente_116,GENERICO,Outbound,Rodoviario,1.47,0.0,3,False,False,False
CD_9,Cliente_117,GENERICO,Outbound,Rodoviario,1.47,0.0,3,False,False,False
CD_9,Cliente_118,GENERICO,Outbound,Rodoviario,2.91,0.0,3,False,False,False
CD_9,Cliente_119,GENERICO,Outbound,Rodoviario,2.91,0.0,3,False,False,False
CD_9,Cliente_120,GENERICO,Outbound,Rodoviario,2.91,0.0,3,False,False,False
CD_9,Cliente_121,GENERICO,Outbound,Rodoviario,2.82,0.0,3,False,False,False
CD_9,Cliente_122,GENERICO,Outbound,Rodoviario,2.84,0.0,3,False,False,False
CD_9,Cliente_123,GENERICO,Outbound,Rodoviario,2.84,0.0,3,False,False,False
CD_9,Cliente_124,GENERICO,Outbound,Rodoviario,2.57,0.0,3,False,False,False
CD_9,Cliente_125,GENERICO,Outbound,Rodoviario,2.57,0.0,3,False,False,False
CD_9,Cliente_126,GENERICO,Outbound,Rodoviario,3.75,0.0,3,False,False,False
CD_9,Cliente_127,GENERICO,Outbound,Rodoviario,3.75,0.0,3,False,False,False
CD_9,Cliente_128,GENERICO,Outbound,Rodoviario,0.05,0.0,3,False,False,False
CD_9,Cliente_129,GENERICO,Outbound,Rodoviario,0.33,0.0,3,False,False,False
CD_9,Cliente_130,GENERICO,Outbound,Rodoviario,0.05,0.0,3,False,False,False
CD_9,Cliente_131,GENERICO,Outbound,Rodoviario,0.05,0.0,3,False,False,False
CD_9,Cliente_132,GENERICO,Outbound,Rodoviario,0.05,0.0,3,False,False,False
CD_9,Cliente_133,GENERICO,Outbound,Rodoviario,0.33,0.0,3,False,False,False
CD_9,Cliente_134,GENERICO,Outbound,Rodoviario,0.33,0.0,3,False,False,False
CD_9,Cliente_135,GENERICO,Outbound,Rodoviario,0.33,0.0,3,False,False,False
CD_9,Cliente_136,GENERICO,Outbound,Rodoviario,0.53,0.0,3,False,False,False
CD_9,Cliente_137,GENERICO,Outbound,Rodoviario,0.53,0.0,3,False,False,False
CD_9,Cliente_138,GENERICO,Outbound,Rodoviario,0.53,0.0,3,False,False,False
CD_9,Cliente_139,GENERICO,Outbound,Rodoviario,0.53,0.0,3,False,False,False
CD_9,Cliente_140,GENERICO,Outbound,Rodoviario,0.59,0.0,3,False,False,False
CD_9,Cliente_141,GENERICO,Outbound,Rodoviario,0.59,0.0,3,False,False,False
CD_9,Cliente_142,GENERICO,Outbound,Rodoviario,0.59,0.0,3,False,False,False
CD_9,Cliente_143,GENERICO,Outbound,Rodoviario,2.46,0.0,3,False,False,False
CD_9,Cliente_144,GENERICO,Outbound,Rodoviario,2.46,0.0,3,False,False,False
CD_9,Cliente_145,GENERICO,Outbound,Rodoviario,2.46,0.0,3,False,False,False
CD_9,Cliente_146,GENERICO,Outbound,Rodoviario,2.46,0.0,3,False,False,False
CD_9,Cliente_147,GENERICO,Outbound,Rodoviario,1.07,0.0,3,False,False,False
CD_9,Cliente_148,GENERICO,Outbound,Rodoviario,1.16,0.0,3,False,False,False
CD_9,Cliente_149,GENERICO,Outbound,Rodoviario,1.07,0.0,3,False,False,False
CD_9,Cliente_150,GENERICO,Outbound,Rodoviario,1.07,0.0,3,False,False,False
CD_9,Cliente_151,GENERICO,Outbound,Rodoviario,1.07,0.0,3,False,False,False
CD_9,Cliente_152,GENERICO,Outbound,Rodoviario,1.07,0.0,3,False,False,False
CD_9,Cliente_153,GENERICO,Outbound,Rodoviario,1.16,0.0,3,False,False,False
CD_9,Cliente_154,GENERICO,Outbound,Rodoviario,1.16,0.0,3,False,False,False
CD_9,Cliente_155,GENERICO,Outbound,Rodoviario,1.16,0.0,3,False,False,False
CD_9,Cliente_156,GENERICO,Outbound,Rodoviario,2.22,0.0,3,False,False,False
CD_9,Cliente_157,GENERICO,Outbound,Rodoviario,2.22,0.0,3,False,False,False
CD_9,Cliente_158,GENERICO,Outbound,Rodoviario,2.22,0.0,3,False,False,False
CD_9,Cliente_159,GENERICO,Outbound,Rodoviario,2.22,0.0,3,False,False,False
CD_9,Cliente_160,GENERICO,Outbound,Rodoviario,2.39,0.0,3,False,False,False
CD_9,Cliente_161,GENERICO,Outbound,Rodoviario,2.39,0.0,3,False,False,False
CD_9,Cliente_162,GENERICO,Outbound,Rodoviario,2.39,0.0,3,False,False,False
CD_10,Cliente_1,GENERICO,Outbound,Rodoviario,2.86,0.0,3,False,False,False
CD_10,Cliente_2,GENERICO,Outbound,Rodoviario,2.86,0.0,3,False,False,False
CD_10,Cliente_3,GENERICO,Outbound,Rodoviario,2.86,0.0,3,False,False,False
CD_10,Cliente_4,GENERICO,Outbound,Rodoviario,2.34,0.0,3,False,False,False
CD_10,Cliente_5,GENERICO,Outbound,Rodoviario,2.34,0.0,3,False,False,False
CD_10,Cliente_6,GENERICO,Outbound,Rodoviario,2.34,0.0,3,False,False,False
CD_10,Cliente_7,GENERICO,Outbound,Rodoviario,2.34,0.0,3,False,False,False
CD_10,Cliente_8,GENERICO,Outbound,Rodoviario,2.31,0.0,3,False,False,False
CD_10,Cliente_9,GENERICO,Outbound,Rodoviario,2.31,0.0,3,False,False,False
CD_10,Cliente_10,GENERICO,Outbound,Rodoviario,3.08,0.0,3,False,False,False
CD_10,Cliente_11,GENERICO,Outbound,Rodoviario,3.08,0.0,3,False,False,False
CD_10,Cliente_12,GENERICO,Outbound,Rodoviario,3.08,0.0,3,False,False,False
CD_10,Cliente_13,GENERICO,Outbound,Rodoviario,3.08,0.0,3,False,False,False
CD_10,Cliente_14,GENERICO,Outbound,Rodoviario,2.94,0.0,3,False,False,False
CD_10,Cliente_15,GENERICO,Outbound,Rodoviario,2.95,0.0,3,False,False,False
CD_10,Cliente_16,GENERICO,Outbound,Rodoviario,2.95,0.0,3,False,False,False
CD_10,Cliente_17,GENERICO,Outbound,Rodoviario,2.06,0.0,3,False,False,False
CD_10,Cliente_18,GENERICO,Outbound,Rodoviario,1.77,0.0,3,False,False,False
CD_10,Cliente_19,GENERICO,Outbound,Rodoviario,2.06,0.0,3,False,False,False
CD_10,Cliente_20,GENERICO,Outbound,Rodoviario,2.06,0.0,3,False,False,False
CD_10,Cliente_21,GENERICO,Outbound,Rodoviario,2.06,0.0,3,False,False,False
CD_10,Cliente_22,GENERICO,Outbound,Rodoviario,1.77,0.0,3,False,False,False
CD_10,Cliente_23,GENERICO,Outbound,Rodoviario,1.77,0.0,3,False,False,False
CD_10,Cliente_24,GENERICO,Outbound,Rodoviario,2.65,0.0,3,False,False,False
CD_10,Cliente_25,GENERICO,Outbound,Rodoviario,2.65,0.0,3,False,False,False
CD_10,Cliente_26,GENERICO,Outbound,Rodoviario,2.65,0.0,3,False,False,False
CD_10,Cliente_27,GENERICO,Outbound,Rodoviario,2.65,0.0,3,False,False,False
CD_10,Cliente_28,GENERICO,Outbound,Rodoviario,2.55,0.0,3,False,False,False
CD_10,Cliente_29,GENERICO,Outbound,Rodoviario,2.55,0.0,3,False,False,False
CD_10,Cliente_30,GENERICO,Outbound,Rodoviario,2.55,0.0,3,False,False,False
CD_10,Cliente_31,GENERICO,Outbound,Rodoviario,1.46,0.0,3,False,False,False
CD_10,Cliente_32,GENERICO,Outbound,Rodoviario,1.46,0.0,3,False,False,False
CD_10,Cliente_33,GENERICO,Outbound,Rodoviario,1.46,0.0,3,False,False,False
CD_10,Cliente_34,GENERICO,Outbound,Rodoviario,1.46,0.0,3,False,False,False
CD_10,Cliente_35,GENERICO,Outbound,Rodoviario,1.46,0.0,3,False,False,False
CD_10,Cliente_36,GENERICO,Outbound,Rodoviario,1.44,0.0,3,False,False,False
CD_10,Cliente_37,GENERICO,Outbound,Rodoviario,1.54,0.0,3,False,False,False
CD_10,Cliente_38,GENERICO,Outbound,Rodoviario,1.44,0.0,3,False,False,False
CD_10,Cliente_39,GENERICO,Outbound,Rodoviario,1.44,0.0,3,False,False,False
CD_10,Cliente_40,GENERICO,Outbound,Rodoviario,1.44,0.0,3,False,False,False
CD_10,Cliente_41,GENERICO,Outbound,Rodoviario,1.54,0.0,3,False,False,False
CD_10,Cliente_42,GENERICO,Outbound,Rodoviario,1.54,0.0,3,False,False,False
CD_10,Cliente_43,GENERICO,Outbound,Rodoviario,1.54,0.0,3,False,False,False
CD_10,Cliente_44,GENERICO,Outbound,Rodoviario,1.42,0.0,3,False,False,False
CD_10,Cliente_45,GENERICO,Outbound,Rodoviario,1.42,0.0,3,False,False,False
CD_10,Cliente_46,GENERICO,Outbound,Rodoviario,1.42,0.0,3,False,False,False
CD_10,Cliente_47,GENERICO,Outbound,Rodoviario,1.42,0.0,3,False,False,False
CD_10,Cliente_48,GENERICO,Outbound,Rodoviario,1.51,0.0,3,False,False,False
CD_10,Cliente_49,GENERICO,Outbound,Rodoviario,1.51,0.0,3,False,False,False
CD_10,Cliente_50,GENERICO,Outbound,Rodoviario,1.51,0.0,3,False,False,False
CD_10,Cliente_51,GENERICO,Outbound,Rodoviario,2.67,0.0,3,False,False,False
CD_10,Cliente_52,GENERICO,Outbound,Rodoviario,2.67,0.0,3,False,False,False
CD_10,Cliente_53,GENERICO,Outbound,Rodoviario,2.67,0.0,3,False,False,False
CD_10,Cliente_54,GENERICO,Outbound,Rodoviario,2.67,0.0,3,False,False,False
CD_10,Cliente_55,GENERICO,Outbound,Rodoviario,2.37,0.0,3,False,False,False
CD_10,Cliente_56,GENERICO,Outbound,Rodoviario,2.37,0.0,3,False,False,False
CD_10,Cliente_57,GENERICO,Outbound,Rodoviario,1.18,0.0,3,False,False,False
CD_10,Cliente_58,GENERICO,Outbound,Rodoviario,1.19,0.0,3,False,False,False
CD_10,Cliente_59,GENERICO,Outbound,Rodoviario,1.18,0.0,3,False,False,False
CD_10,Cliente_60,GENERICO,Outbound,Rodoviario,1.18,0.0,3,False,False,False
CD_10,Cliente_61,GENERICO,Outbound,Rodoviario,1.18,0.0,3,False,False,False
CD_10,Cliente_62,GENERICO,Outbound,Rodoviario,1.19,0.0,3,False,False,False
CD_10,Cliente_63,GENERICO,Outbound,Rodoviario,1.19,0.0,3,False,False,False
CD_10,Cliente_64,GENERICO,Outbound,Rodoviario,1.19,0.0,3,False,False,False
CD_10,Cliente_65,GENERICO,Outbound,Rodoviario,1.21,0.0,3,False,False,False
CD_10,Cliente_66,GENERICO,Outbound,Rodoviario,1.21,0.0,3,False,False,False
CD_10,Cliente_67,GENERICO,Outbound,Rodoviario,1.21,0.0,3,False,False,False
CD_10,Cliente_68,GENERICO,Outbound,Rodoviario,1.21,0.0,3,False,False,False
CD_10,Cliente_69,GENERICO,Outbound,Rodoviario,1.22,0.0,3,False,False,False
CD_10,Cliente_70,GENERICO,Outbound,Rodoviario,1.22,0.0,3,False,False,False
CD_10,Cliente_71,GENERICO,Outbound,Rodoviario,1.22,0.0,3,False,False,False
CD_10,Cliente_72,GENERICO,Outbound,Rodoviario,1.69,0.0,3,False,False,False
CD_10,Cliente_73,GENERICO,Outbound,Rodoviario,1.69,0.0,3,False,False,False
CD_10,Cliente_74,GENERICO,Outbound,Rodoviario,1.69,0.0,3,False,False,False
CD_10,Cliente_75,GENERICO,Outbound,Rodoviario,1.69,0.0,3,False,False,False
CD_10,Cliente_76,GENERICO,Outbound,Rodoviario,1.81,0.0,3,False,False,False
CD_10,Cliente_77,GENERICO,Outbound,Rodoviario,1.81,0.0,3,False,False,False
CD_10,Cliente_78,GENERICO,Outbound,Rodoviario,1.81,0.0,3,False,False,False
CD_10,Cliente_79,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_10,Cliente_80,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_10,Cliente_81,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_10,Cliente_82,GENERICO,Outbound,Rodoviario,2.64,0.0,3,False,False,False
CD_10,Cliente_83,GENERICO,Outbound,Rodoviario,2.76,0.0,3,False,False,False
CD_10,Cliente_84,GENERICO,Outbound,Rodoviario,2.76,0.0,3,False,False,False
CD_10,Cliente_85,GENERICO,Outbound,Rodoviario,2.54,0.0,3,False,False,False
CD_10,Cliente_86,GENERICO,Outbound,Rodoviario,2.54,0.0,3,False,False,False
CD_10,Cliente_87,GENERICO,Outbound,Rodoviario,2.54,0.0,3,False,False,False
CD_10,Cliente_88,GENERICO,Outbound,Rodoviario,2.54,0.0,3,False,False,False
CD_10,Cliente_89,GENERICO,Outbound,Rodoviario,2.45,0.0,3,False,False,False
CD_10,Cliente_90,GENERICO,Outbound,Rodoviario,2.45,0.0,3,False,False,False
CD_10,Cliente_91,GENERICO,Outbound,Rodoviario,2.45,0.0,3,False,False,False
CD_10,Cliente_92,GENERICO,Outbound,Rodoviario,2.53,0.0,3,False,False,False
CD_10,Cliente_93,GENERICO,Outbound,Rodoviario,2.27,0.0,3,False,False,False
CD_10,Cliente_94,GENERICO,Outbound,Rodoviario,2.53,0.0,3,False,False,False
CD_10,Cliente_95,GENERICO,Outbound,Rodoviario,2.53,0.0,3,False,False,False
CD_10,Cliente_96,GENERICO,Outbound,Rodoviario,2.53,0.0,3,False,False,False
CD_10,Cliente_97,GENERICO,Outbound,Rodoviario,2.27,0.0,3,False,False,False
CD_10,Cliente_98,GENERICO,Outbound,Rodoviario,2.27,0.0,3,False,False,False
CD_10,Cliente_99,GENERICO,Outbound,Rodoviario,2.27,0.0,3,False,False,False
CD_10,Cliente_100,GENERICO,Outbound,Rodoviario,2.49,0.0,3,False,False,False
CD_10,Cliente_101,GENERICO,Outbound,Rodoviario,2.49,0.0,3,False,False,False
CD_10,Cliente_102,GENERICO,Outbound,Rodoviario,2.49,0.0,3,False,False,False
CD_10,Cliente_103,GENERICO,Outbound,Rodoviario,2.56,0.0,3,False,False,False
CD_10,Cliente_104,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_10,Cliente_105,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_10,Cliente_106,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_10,Cliente_107,GENERICO,Outbound,Rodoviario,0.38,0.0,3,False,False,False
CD_10,Cliente_108,GENERICO,Outbound,Rodoviario,0.84,0.0,3,False,False,False
CD_10,Cliente_109,GENERICO,Outbound,Rodoviario,0.84,0.0,3,False,False,False
